06:30:29 [INFO] pixel (38, 32)  terminal (38, 16)
06:30:29 [INFO] pixel (37, 32)  terminal (37, 16)
06:30:29 [INFO] pixel (37, 32)  terminal (37, 16)
06:30:30 [INFO] pixel (38, 32)  terminal (38, 16)
06:30:30 [INFO] pixel (39, 32)  terminal (39, 16)
06:30:30 [INFO] pixel (40, 32)  terminal (40, 16)
06:30:30 [INFO] pixel (41, 32)  terminal (41, 16)
06:30:30 [INFO] pixel (42, 32)  terminal (42, 16)
06:30:30 [INFO] pixel (43, 32)  terminal (43, 16)
06:30:31 [INFO] pixel (44, 32)  terminal (44, 16)
06:30:31 [INFO] pixel (45, 32)  terminal (45, 16)
06:30:31 [INFO] pixel (46, 32)  terminal (46, 16)
06:30:31 [INFO] pixel (46, 31)  terminal (46, 15)
06:30:31 [INFO] pixel (46, 32)  terminal (46, 16)
06:30:31 [INFO] pixel (45, 32)  terminal (45, 16)
06:30:31 [INFO] pixel (45, 31)  terminal (45, 15)
06:30:31 [INFO] pixel (45, 32)  terminal (45, 16)
06:30:31 [INFO] pixel (45, 32)  terminal (45, 16)
06:30:32 [INFO] pixel (45, 33)  terminal (45, 16)
06:30:32 [INFO] pixel (44, 33)  terminal (44, 16)
06:30:32 [INFO] pixel (43, 33)  terminal (43, 16)
06:30:32 [INFO] pixel (43, 34)  terminal (43, 17)
06:30:32 [INFO] pixel (43, 34)  terminal (43, 17)
06:30:32 [INFO] pixel (42, 34)  terminal (42, 17)
06:30:32 [INFO] pixel (42, 35)  terminal (42, 17)
06:30:32 [INFO] pixel (42, 35)  terminal (42, 17)
06:30:32 [INFO] pixel (41, 35)  terminal (41, 17)
06:30:32 [INFO] pixel (41, 35)  terminal (41, 17)
06:30:33 [INFO] pixel (40, 35)  terminal (40, 17)
06:30:33 [INFO] pixel (40, 35)  terminal (40, 17)
06:30:33 [INFO] pixel (39, 35)  terminal (39, 17)
06:30:33 [INFO] pixel (39, 36)  terminal (39, 18)
06:30:33 [INFO] pixel (39, 36)  terminal (39, 18)
06:30:33 [INFO] pixel (38, 36)  terminal (38, 18)
06:30:33 [INFO] pixel (38, 37)  terminal (38, 18)
06:30:33 [INFO] pixel (38, 37)  terminal (38, 18)
06:30:33 [INFO] pixel (38, 38)  terminal (38, 19)
06:30:33 [INFO] pixel (37, 38)  terminal (37, 19)
06:30:33 [INFO] pixel (36, 38)  terminal (36, 19)
06:30:33 [INFO] pixel (36, 38)  terminal (36, 19)
06:30:33 [INFO] pixel (36, 39)  terminal (36, 19)
06:30:33 [INFO] pixel (36, 39)  terminal (36, 19)
06:30:33 [INFO] pixel (35, 39)  terminal (35, 19)
06:30:33 [INFO] pixel (35, 40)  terminal (35, 20)
06:30:33 [INFO] pixel (35, 40)  terminal (35, 20)
06:30:33 [INFO] pixel (34, 40)  terminal (34, 20)
06:30:33 [INFO] pixel (34, 41)  terminal (34, 20)
06:30:33 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:34 [INFO] pixel (33, 42)  terminal (33, 21)
06:30:34 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:34 [INFO] pixel (32, 43)  terminal (32, 21)
06:30:34 [INFO] pixel (32, 43)  terminal (32, 21)
06:30:34 [INFO] pixel (31, 43)  terminal (31, 21)
06:30:34 [INFO] pixel (31, 43)  terminal (31, 21)
06:30:34 [INFO] pixel (31, 44)  terminal (31, 22)
06:30:34 [INFO] pixel (30, 44)  terminal (30, 22)
06:30:34 [INFO] pixel (30, 44)  terminal (30, 22)
06:30:34 [INFO] pixel (30, 45)  terminal (30, 22)
06:30:34 [INFO] pixel (30, 45)  terminal (30, 22)
06:30:34 [INFO] pixel (29, 45)  terminal (29, 22)
06:30:34 [INFO] pixel (29, 46)  terminal (29, 23)
06:30:34 [INFO] pixel (29, 46)  terminal (29, 23)
06:30:34 [INFO] pixel (29, 47)  terminal (29, 23)
06:30:34 [INFO] pixel (29, 47)  terminal (29, 23)
06:30:34 [INFO] pixel (29, 48)  terminal (29, 24)
06:30:34 [INFO] pixel (29, 48)  terminal (29, 24)
06:30:35 [INFO] pixel (29, 47)  terminal (29, 23)
06:30:35 [INFO] pixel (30, 47)  terminal (30, 23)
06:30:35 [INFO] pixel (30, 47)  terminal (30, 23)
06:30:35 [INFO] pixel (30, 46)  terminal (30, 23)
06:30:35 [INFO] pixel (30, 46)  terminal (30, 23)
06:30:35 [INFO] pixel (31, 46)  terminal (31, 23)
06:30:35 [INFO] pixel (31, 45)  terminal (31, 22)
06:30:35 [INFO] pixel (32, 45)  terminal (32, 22)
06:30:35 [INFO] pixel (32, 44)  terminal (32, 22)
06:30:35 [INFO] pixel (32, 44)  terminal (32, 22)
06:30:35 [INFO] pixel (32, 43)  terminal (32, 21)
06:30:35 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:35 [INFO] pixel (33, 43)  terminal (33, 21)
06:30:35 [INFO] pixel (34, 43)  terminal (34, 21)
06:30:35 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:35 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:35 [INFO] pixel (34, 41)  terminal (34, 20)
06:30:35 [INFO] pixel (34, 41)  terminal (34, 20)
06:30:36 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:36 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:36 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:36 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:36 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:36 [INFO] pixel (33, 39)  terminal (33, 19)
06:30:36 [INFO] pixel (33, 39)  terminal (33, 19)
06:30:36 [INFO] pixel (32, 39)  terminal (32, 19)
06:30:36 [INFO] pixel (32, 38)  terminal (32, 19)
06:30:36 [INFO] pixel (32, 38)  terminal (32, 19)
06:30:36 [INFO] pixel (31, 38)  terminal (31, 19)
06:30:36 [INFO] pixel (31, 38)  terminal (31, 19)
06:30:36 [INFO] pixel (30, 38)  terminal (30, 19)
06:30:36 [INFO] pixel (30, 38)  terminal (30, 19)
06:30:36 [INFO] pixel (30, 38)  terminal (30, 19)
06:30:36 [INFO] pixel (30, 39)  terminal (30, 19)
06:30:36 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:37 [INFO] pixel (31, 39)  terminal (31, 19)
06:30:37 [INFO] pixel (31, 40)  terminal (31, 20)
06:30:37 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:37 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:37 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:37 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:37 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:37 [INFO] pixel (34, 41)  terminal (34, 20)
06:30:37 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:37 [INFO] pixel (34, 42)  terminal (34, 21)
06:30:37 [INFO] pixel (34, 41)  terminal (34, 20)
06:30:37 [INFO] pixel (34, 41)  terminal (34, 20)
06:30:37 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:37 [INFO] pixel (33, 41)  terminal (33, 20)
06:30:37 [INFO] pixel (33, 40)  terminal (33, 20)
06:30:37 [INFO] pixel (32, 40)  terminal (32, 20)
06:30:37 [INFO] pixel (32, 40)  terminal (32, 20)
